date,direction-only,fused (sign x vol size),vol-sized long,buy & hold
2025-07-25,2.0023459019660597,1.3937746799878306,2.301611776132656,3.524517856289864
2025-07-28,2.047681178266281,1.4253312457917005,2.353722755411693,3.604316751517245
2025-07-29,2.046657337677148,1.4246185801688047,2.334544652178591,3.574948824225695
2025-07-30,2.046657337677148,1.4246185801688047,2.4190598332592455,3.7043691147956586
2025-07-31,2.046657337677148,1.4246185801688047,2.3025374762409534,3.5259354048943226
2025-08-01,2.046657337677148,1.4246185801688047,2.315817484640647,3.5476066464762144
2025-08-04,2.046657337677148,1.4246185801688047,2.367772430821419,3.6379375843960466
2025-08-05,2.046657337677148,1.4246185801688047,2.3262369633755022,3.571303057526242
2025-08-06,2.046657337677148,1.4246185801688047,2.3899716991077216,3.6774318224064415
2025-08-07,2.04540856197439,1.4237493437627575,2.389615854680584,3.677026739405227
2025-08-08,2.0510417807075583,1.4271701267713708,2.395357284763495,3.6871535650653215
2025-08-11,2.061294194590894,1.4342269695028642,2.4072014646038857,3.705584308288614
2025-08-12,2.0574635246261215,1.4315616293543507,2.4027279671410726,3.6986979208195465
2025-08-13,2.0564347928638087,1.4308458485396736,2.367416011277853,3.640570256316573
2025-08-14,2.0564347928638087,1.4308458485396736,2.3933217934320528,3.68371070873336
2025-08-15,2.0564347928638087,1.4308458485396736,2.376387190765884,3.657785911234863
2025-08-18,2.076244180438604,1.444507841093423,2.40024469668485,3.694849813359126
2025-08-19,1.9936178611233901,1.3870157837887742,2.3047138856215272,3.5478093817101484
2025-08-20,1.9899759106540917,1.3844819768425185,2.300503623473992,3.5413282268736745
2025-08-21,1.9889809226987647,1.3837897358540974,2.2765893329435296,3.495960043806459
2025-08-22,2.0541284930925046,1.4291147252483487,2.3520722249655686,3.6122155590432072
2025-08-25,2.0531014288459586,1.4284001678857245,2.370536495350707,3.646848861606998
2025-08-26,2.0531014288459586,1.4284001678857245,2.3909959848237157,3.6857356401641264
2025-08-27,2.0531014288459586,1.4284001678857245,2.386589856627108,3.6622418985364247
2025-08-28,2.0531014288459586,1.4284001678857245,2.3645447734410774,3.607354676729444
2025-08-29,1.9585895858606432,1.3805808007171303,2.286100040432075,3.4430984926263615
2025-09-02,1.9708021255872583,1.3883048457572174,2.2988902658714476,3.464567501461804
2025-09-03,1.9651566552901818,1.3849697188856411,2.2933676382411083,3.4546430586840233
2025-09-04,1.9641740769625369,1.3843997365663165,2.2622136911151896,3.4031991068092116
2025-09-05,1.957581195439123,1.379752906353415,2.2556489830937845,3.393477641179677
2025-09-08,1.9755737274886533,1.3907349251052517,2.2736026176292365,3.424667793271731
2025-09-09,2.0637847931723536,1.4495378835761912,2.3697349271660473,3.5775821550359796
2025-09-10,2.0627529007757675,1.4488509590885992,2.4080987908057887,3.6393576808273966
2025-09-11,2.0397944454900045,1.4334291523066822,2.3835957996304855,3.6006712813330033
2025-09-12,2.0156982768938354,1.4164951277491538,2.3554368426696826,3.558136415897804
2025-09-15,2.0146904277553888,1.4157881006198103,2.3732679670614476,3.5850752804093378
2025-09-16,2.0146904277553888,1.4157881006198103,2.3153017141078815,3.4967651980493457
2025-09-17,2.0146904277553888,1.4157881006198103,2.3332625672102694,3.523906275636666
2025-09-18,2.0344112082775814,1.4292659921331583,2.3565771114122414,3.5601619560912083
2025-09-19,2.0333940026734427,1.4285709822404953,2.350243642592644,3.5506426465171494
2025-09-22,2.1097459376726375,1.4822124106278882,2.439668090218764,3.6857410897714327
2025-09-23,2.1086910647038013,1.4814713044225745,2.415172825383189,3.641180616719726
2025-09-24,2.1086910647038013,1.4814713044225745,2.356537288131525,3.5340336200164235
2025-09-25,2.1086910647038013,1.4814713044225745,2.40268284091026,3.6087732972463873
2025-09-26,2.1086910647038013,1.4814713044225745,2.4256608552825263,3.654548887726368
2025-09-29,2.1086910647038013,1.4814713044225745,2.4433213242359657,3.687968918015363
2025-09-30,2.1086910647038013,1.4814713044225745,2.4818269818232555,3.7519740607318877
2025-10-01,2.157269009551711,1.511692358519557,2.5335214369711694,3.840284325425693
2025-10-02,2.1561903750469353,1.5110230542323135,2.5284839324967043,3.831979522065374
2025-10-03,2.113057541674754,1.4807962679642837,2.479058010447475,3.757239880615151
2025-10-06,2.121373074907182,1.48614471754309,2.4880120556856107,3.772025778525293
2025-10-07,2.125246155645647,1.4887306087402903,2.4923411956390615,3.7789125258686087
2025-10-08,2.124183532567824,1.488013913531471,2.5602245430411403,3.893553632120707
2025-10-09,2.1372657860611652,1.4971781759033318,2.5771428927516062,3.919479719021969
2025-10-10,2.076078010032994,1.4560433555823435,2.506336150079922,3.8072689454445485
2025-10-13,2.0407348970693873,1.4386426382215152,2.476383713024004,3.7424540705836855
2025-10-14,2.041066278243009,1.4387202982799592,2.476517391881264,3.7430617824545003
2025-10-15,2.0126812879623546,1.419419379476513,2.443294074497637,3.6910072394700757
2025-10-16,1.9900395064042107,1.4073649052810708,2.4225443046982624,3.6494850272125072
2025-10-17,1.9890444866510086,1.406840435112934,2.4567805190794774,3.709236710866944
2025-10-20,1.9890444866510086,1.406840435112934,2.4523258466672395,3.7023497204779163
2025-10-21,1.9890444866510086,1.406840435112934,2.4309589970220045,3.6689295065485457
2025-10-22,1.9890444866510086,1.406840435112934,2.421253306226906,3.654346108199749
2025-10-23,1.9890444866510086,1.406840435112934,2.4582838660495265,3.723616793801648
2025-10-24,1.9890444866510086,1.406840435112934,2.5402897589221056,3.848183337424879
2025-10-27,2.020085926909605,1.42870465531072,2.5810289185536233,3.9101629753493343
2025-10-28,2.1763141467888856,1.5391940093990004,2.7806336563376837,4.212564864763633
2025-10-29,2.146700782430474,1.5236502649498276,2.7525530773483213,4.155243995711822
2025-10-30,2.1456274320392588,1.5230923639541374,2.7659553058001225,4.1815749960968125
2025-10-31,2.16149511771499,1.5328739375194216,2.7847856785264593,4.21459003292015
2025-11-03,2.108725078007655,1.5015208169696996,2.7278261863289,4.1116964008390156
2025-11-04,2.064784771586711,1.4770508438818022,2.6833713691771526,4.02601941921301
2025-11-05,2.0403734891037444,1.4621169007738253,2.656240742272293,3.978421093868527
2025-11-06,2.0393533023591925,1.4614939144461716,2.541091953820535,3.7450869244259137
2025-11-07,2.1509449859347622,1.5150817809731485,2.6350297787991424,3.95188744900355
2025-11-10,2.151496117849207,1.5152747889183702,2.635365458159551,3.9529000324539325
2025-11-11,2.1576695833863946,1.5183217361450199,2.6406647078617644,3.9642424150498616
2025-11-12,2.106186384045591,1.4895444291409552,2.590615224156238,3.8696533806301594
2025-11-13,2.015897493829857,1.4397486250014813,2.504010376540366,3.7037674400964664
2025-11-14,2.050183133422689,1.456950850879178,2.5339284826245443,3.766759747976944
2025-11-17,2.021630247241148,1.4433510513458345,2.510275715357393,3.7143001112723715
2025-11-18,2.0206194321175275,1.4428682821752146,2.525083998888655,3.7428588766524045
2025-11-19,2.0206194321175275,1.4428682821752146,2.561855762925101,3.9689010228275023
2025-11-20,2.0206194321175275,1.4428682821752146,2.471912989210588,3.6709548226022295
2025-11-21,2.0206194321175275,1.4428682821752146,2.456661552529665,3.635509286187548
2025-11-24,2.0206194321175275,1.4428682821752146,2.421566778748133,3.542742936759732
2025-11-25,2.0206194321175275,1.4428682821752146,2.480007851187181,3.678854193404903
2025-11-26,1.9904618585904337,1.4307917482374315,2.459861375014671,3.625787033902664
2025-11-28,1.9432050536800072,1.4083804477167476,2.421331174807276,3.5397049470902946
2025-12-01,2.021039927406553,1.4559920213478437,2.5031864630580474,3.6814874558709514
2025-12-02,2.0134788816519356,1.4518799712084918,2.496116899424922,3.6677144003655067
2025-12-03,2.019595506623309,1.455052425099795,2.501571080161458,3.6788563267564776
2025-12-04,2.044837813791719,1.4714647854903784,2.529787717171946,3.7248372279438144
2025-12-05,2.0309380576794376,1.4630004974985527,2.515235651769178,3.6995176995796744
2025-12-08,2.0634080860991366,1.4833017352417026,2.5501381668632734,3.758664478768886
2025-12-09,2.062376382056087,1.4826573824163398,2.543547582101941,3.7467136353788173
2025-12-10,2.062376382056087,1.4826573824163398,2.478803276502598,3.6517137642884845
2025-12-11,2.0708403205694546,1.488509252379411,2.489731330801132,3.6685261585642253
2025-12-12,2.0345939541030886,1.465871247211102,2.4518662314446584,3.604315150977603
2025-12-15,2.0153845091181797,1.4552214148341112,2.4340529586723263,3.570285317427105
2025-12-16,2.0143768168636207,1.4546654498962603,2.431767803951901,3.5670445275846765
2025-12-17,2.0143768168636207,1.4546654498962603,2.412072571242991,3.535242942993239
2025-12-18,2.0380690609916807,1.4697740271369713,2.4381616068827965,3.578590589689513
2025-12-19,2.037050026461185,1.4691250707161907,2.523074504965957,3.725444936035053
2025-12-22,2.037050026461185,1.4691250707161907,2.510530828895448,3.7062022042789815
2025-12-23,2.091363594973423,1.5082961387532428,2.5786643883794858,3.806873235587779
2025-12-24,2.113396690896122,1.524186457196607,2.605831333409116,3.846979701707233
2025-12-26,2.0888042194958656,1.5064503113898433,2.5755086624137418,3.802214448359795
2025-12-29,2.0877598173861176,1.5056970862341486,2.582780754661357,3.8129502127612915
2025-12-30,2.0877598173861176,1.5056970862341486,2.601029064607206,3.839890129037569
2025-12-31,2.0896894678368567,1.507088754488769,2.604733628142229,3.845359163253331
2026-01-02,2.110824230932584,1.5223311932724255,2.6310774600873867,3.884250470399302
2026-01-05,2.0971748267011825,1.5124872121741664,2.6140638976644293,3.859133407581111
2026-01-06,2.075709851018815,1.4988247018070469,2.5904506896884,3.8196344570434295
2026-01-07,2.0816539108306635,1.5028214875213954,2.597358419656947,3.8305724673153945
2026-01-08,2.0372930918652403,1.4742869732128836,2.548041610171962,3.7489415435233093
2026-01-09,2.0168189487057155,1.461340914274368,2.525666660475982,3.711265881555344
2026-01-12,2.0364126026683915,1.4754451940463915,2.5500433879338003,3.7473213041272837
2026-01-13,2.0289274644023294,1.470116487734908,2.540833671198356,3.7335474657352017
2026-01-14,2.0529238876742597,1.4861375248751336,2.5685231712842467,3.7777046802564294
2026-01-15,2.0813236962310917,1.5066398768581097,2.6039578233623066,3.8299648202195695
2026-01-16,2.080283034382976,1.5058865569196809,2.5050768417954696,3.6845282553904344
2026-01-20,2.046649248830144,1.4815395499570672,2.4658275754630035,3.6267994750222976
2026-01-21,2.111803528728636,1.52870378319037,2.5443262337577597,3.742257220537987
2026-01-22,2.110747626964272,1.5279394312987749,2.577423727141811,3.797960624067229
2026-01-23,2.110747626964272,1.5279394312987749,2.5725928964831706,3.791073790496205
2026-01-26,2.110747626964272,1.5279394312987749,2.573692485154919,3.7926941874892512
2026-01-27,2.1551221528958133,1.5600615036156373,2.6290864081807954,3.874324845034502
2026-01-28,2.1559109619876917,1.560632267261158,2.6300482849652966,3.87574290974074
2026-01-29,2.1544462828696167,1.5595718667840766,2.6282612499829825,3.8731098141226856
2026-01-30,2.153369059728182,1.5587920808506845,2.581917749147727,3.7918836804606517
2026-02-02,2.153369059728182,1.5587920808506845,2.57007942229882,3.772438374434525
2026-02-03,2.07389994930065,1.5105349606784861,2.4915283735114824,3.6351044630061202
2026-02-04,2.0215495155761936,1.4845673682877563,2.4486965325296466,3.543345313614054
2026-02-05,2.0418888048539006,1.494995777586591,2.465897509888666,3.5789957514534962
2026-02-06,2.129370103443232,1.5427086464983348,2.5445967586778813,3.7323318171778266
2026-02-09,2.1283054183915104,1.542133629444454,2.603169945593844,3.876553331942016
2026-02-10,2.1391405654591145,1.546922590489079,2.6120317107144206,3.8982270399535257
2026-02-11,2.1455874147061893,1.5504897523812287,2.6180549855937416,3.909975347878329
2026-02-12,2.1445146209988364,1.5498726479717306,2.558341943844036,3.797555419307288
2026-02-13,2.1445146209988364,1.5498726479717306,2.49850619802701,3.6814899655327564
2026-02-17,2.226037023232499,1.5988902090197354,2.578481442093487,3.823280283649963
2026-02-18,2.224924004720883,1.5982250945826646,2.561770134882168,3.7890481385874106
2026-02-19,2.224924004720883,1.5982250945826646,2.555714381466445,3.7791230854838918
2026-02-20,2.224924004720883,1.5982250945826646,2.618735474942785,3.87695800960161
2026-02-23,2.224924004720883,1.5982250945826646,2.619823572848504,3.8787815082682062
2026-02-24,2.2582035938550784,1.6189642896498226,2.6548873497166063,3.938738276093462
2026-02-25,2.256113312480303,1.6180907926084236,2.653454930076438,3.9350924262325213
2026-02-26,2.254985255824063,1.6178897492313251,2.550786071090805,3.671362034449048
2026-02-27,2.254985255824063,1.6178897492313251,2.4788213789346525,3.544965887498393
2026-03-02,2.298697142336033,1.6430136712052257,2.5182889864995794,3.6154559579132437
2026-03-03,2.297547793764865,1.6423555682355657,2.5387445989722623,3.6549549043104106
2026-03-04,2.297547793764865,1.6423555682355657,2.5474947912661796,3.669741224047965
2026-03-05,2.297547793764865,1.6423555682355657,2.53159946001079,3.6428013884332753
2026-03-06,2.297547793764865,1.6423555682355657,2.499201796446236,3.581831447274527
2026-03-09,2.3687696410973227,1.68141614942796,2.559593197710076,3.6946558105724394
2026-03-10,2.4144837825512115,1.7069499894449152,2.5984629583229086,3.765957812851437
2026-03-11,2.413276540659936,1.706277953451389,2.5760446274893902,3.728280150498349
2026-03-12,2.413276540659936,1.706277953451389,2.587339153968957,3.7459033904305965
2026-03-13,2.413276540659936,1.706277953451389,2.56025398735831,3.70640270720281
2026-03-16,2.439635752018045,1.7231706379800207,2.5866544232623543,3.748739396748241
2026-03-17,2.4056237853670943,1.704590326675767,2.5587634858464994,3.6964766771025572
2026-03-18,2.346695928657509,1.6626375718345485,2.4957881330368163,3.6059282508342396
2026-03-19,2.3455225806931805,1.6618062530486313,2.495647987220691,3.60572576739788
2026-03-20,2.334598760050206,1.6547682862990585,2.486100189435591,3.5907356554899375
2026-03-23,2.302594482104811,1.6348915459934432,2.456237659286629,3.5415113930970854
2026-03-24,2.301443184863759,1.6341763105293454,2.4879761599088717,3.5874947665525623
2026-03-25,2.2869075408265913,1.6238550454639937,2.473506383655541,3.566630319610309
2026-03-26,2.285764087056178,1.6230431179412619,2.393743682519703,3.4436706129304193
2026-03-27,2.285764087056178,1.6230431179412619,2.376486693529729,3.418957410402479
2026-03-30,2.26010869238418,1.6048260972100974,2.3510012725204406,3.3822925432041204
2026-03-31,2.3823389032774784,1.6866242007019545,2.470831979245257,3.565212210851855
2026-04-01,2.3306310436654667,1.6527445676836507,2.4211997726921437,3.4878304864329905
2026-04-02,2.329465728143634,1.651980117363397,2.4911381263683428,3.588710024131524
2026-04-06,2.329465728143634,1.651980117363397,2.472119261689164,3.5597425455530867
2026-04-07,2.444555751706262,1.7335981589320357,2.5954219373959195,3.7373957291029574
2026-04-08,2.4093116239129264,1.7089962613606389,2.5585896967008175,3.6835122156675077
2026-04-09,2.4420382321163103,1.7314437169549193,2.5921964575224874,3.733546781515303
2026-04-10,2.464827577939632,1.747573653672098,2.6163450708495595,3.7683886147153363
2026-04-13,2.5285582987074102,1.7924087385444762,2.6834690247158144,3.8658242831159844
2026-04-14,2.604081127648841,1.8459374805888284,2.7636085141743783,3.981288492978437
2026-04-15,2.6158731503587593,1.8542964124443218,2.776122922429351,3.9993169037777294
2026-04-16,2.648599749496204,1.8774950967397528,2.810854370330851,4.049351455764928
2026-04-17,2.6496597421000834,1.8782464865700743,2.811979298642008,4.050972041357158
2026-04-20,2.678146693946434,1.8984398405952563,2.8422113762180747,4.094524744989056
2026-04-21,2.6630421061231337,1.887732752979653,2.826181473359689,4.071431869328004
2026-04-22,2.682519030664625,1.9015392295275633,2.846851564595055,4.101209457565303
2026-04-23,2.649394853853823,1.8780587170199066,2.811698183201749,4.050567062988565
2026-04-24,2.777783597248002,1.9652519758928393,2.9422378331811094,4.246856119145857
2026-04-27,2.7756639202872044,1.9638999321285528,2.940213647802238,4.2436154192293865
2026-04-28,2.818195089239231,1.987825407102075,2.9760331958843325,4.308639834845235
2026-04-29,2.7814934660439,1.9666044345473197,2.944262639704567,4.25252800770215
2026-04-30,2.7801027193108783,1.9657992834670859,2.837819549080906,4.07730623681786
2026-05-01,2.7541269672182063,1.9521104392822808,2.818929403896359,4.041248781012732
2026-05-04,2.7513659662325405,1.9504248300779012,2.81649531346065,4.037197445689231
2026-05-05,2.7595110388597237,1.9547330009399275,2.8227164929982385,4.049149060563077
2026-05-06,2.8761644969940514,2.0313136366450104,2.9333021450259498,4.220319689621777
2026-05-07,2.9409107344898415,2.0656631204341966,2.982904241256529,4.315324624568298
2026-05-08,2.939440279122597,2.0648832949984195,2.9934307941142917,4.335783811582125
2026-05-11,2.939440279122597,2.0648832949984195,3.0472138330937897,4.427142638365702
2026-05-12,2.939440279122597,2.0648832949984195,3.115553350367355,4.556381451472693
2026-05-13,3.00226651076906,2.095288360928323,3.162376715387162,4.65604562366335
2026-05-14,3.000765377513676,2.0945666091322823,3.1613369173618566,4.65422228181185
2026-05-15,3.000765377513676,2.0945666091322823,3.162475515409716,4.656450591924195
2026-05-18,2.865459510533436,2.0224245468634607,3.0546720222528276,4.448817355683638
2026-05-19,2.9119080932967822,2.0438220690267452,3.0869908607474894,4.5209318840463215
2026-05-20,2.900295933627166,2.0413666111362008,3.083282134737563,4.502903230252662
2026-05-21,2.882160141291507,2.0350107964555932,3.073682306000523,4.4747462008459085
2026-05-22,2.8252737040080675,2.008153250999245,3.033116642960522,4.386426205899457
2026-05-26,2.793699049937538,1.9892067419915611,3.004499817143761,4.337404445685323
2026-05-27,2.756644593831083,1.9688328817983969,2.9737271186943333,4.279874926658503
2026-05-28,2.7997010434393546,1.9936626747940762,3.0112300624258364,4.346722941640832
2026-05-29,2.8147053358793213,2.0034656034637797,3.02603641551818,4.370018108217535
2026-06-01,2.96409738455498,2.0925624603465516,3.160608395675639,4.60195924593254
2026-06-02,2.8928590147342685,2.0492298259188546,3.095158742069485,4.491356916748
2026-06-03,2.7942120897026634,2.0004522732332166,3.021485078577879,4.338200974201205
2026-06-04,2.7928149836578124,1.9997565150241943,3.028328967278557,4.350774782697004
2026-06-05,2.7928149836578124,1.9997565150241943,2.988353485224123,4.262554501303052
2026-06-08,2.797265209784917,2.0019915970592614,2.9926606205768884,4.271477969057158
2026-06-09,2.715055168576838,1.955555405058139,2.9232458621056554,4.145941649287682
2026-06-10,2.7136976409925495,1.9547851506805505,2.8983098372276195,4.086317250982704
2026-06-11,2.757728392302812,1.9761382979560957,2.930819002248577,4.154662423485854
2026-06-12,2.756349528106661,1.9754730928647715,2.973028495082215,4.237001187743776
2026-06-15,2.784788196378397,1.992503212459277,2.999740620794732,4.282834997305725
2026-06-16,2.7833958022802077,1.9916707960222864,2.9661793006753565,4.229091806680966
2026-06-17,2.7659869054722503,1.9792137852964062,2.94894629209724,4.20475527336892
2026-06-18,2.820818371103447,2.014518136395618,3.001548308131263,4.288108124318139
2026-06-22,2.697147362542938,1.9260987154410638,2.869807045256889,4.100107839725732
2026-06-23,2.6957987888616666,1.9251356660833434,2.8439180711696106,4.05853276102909
2026-06-24,2.693912143440102,1.923788366572225,2.8431846879949654,4.05772167734954
2026-06-25,2.6002013955726393,1.8653468873922008,2.7568134833262925,3.9165692890103783
2026-06-26,2.6100303911889755,1.8704213531325815,2.7643130833568885,3.9313742739005133
2026-06-29,2.6556739359633297,1.8979895748175517,2.8050564141368834,4.000125142971344
2026-06-30,2.641671078992085,1.8903449198613107,2.793758307601747,3.9790332538333093
2026-07-01,2.654327436292131,1.8974507359781039,2.8042600592133198,3.9980969695887523
2026-07-02,2.6177048640631924,1.878370279987624,2.7760608761562175,3.942933995705017
2026-07-06,2.5901032643796675,1.864592502135992,2.755698570352199,3.901358917008375
2026-07-07,2.627937563044482,1.8879090528137963,2.790158317076893,3.958347061262957
2026-07-08,2.7528852953501004,1.9547697455699344,2.888972355656251,4.14655034886711
2026-07-09,2.71976333464047,1.9374123062064104,2.8633196348691383,4.096660192539978
2026-07-10,2.807818948246504,1.9861587518387094,2.93536245944598,4.229294500236904
